ASN,ConnectionType,CountryCode,DNSResolver,IPAddress,Network,ProbeID,TestDateTime,IPTarget,rtt1,rtt2,rtt3,avg_rtt
36923,Ethernet,NG,8.0.26.135,41.58.57.65,SWIFTNG,87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5,/Date(1561725046209+0000)/,1.1.1.1,15,26,28,23
37714,WIFI,NG,154.117.116.0,154.117.116.68,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561725050315+0000)/,1.1.1.1,147,144,147,146
37682,Unknown,NG,,102.176.244.190,tizeti trois route,3226f126-e0e0-495b-b5fc-61f54684c56b,/Date(1561725046037+0000)/,8.8.8.8,4,3,7,4
36920,Unknown,NG,,197.157.219.44,KKON,52af3852-f90e-4716-afb5-839d8bf7da71,/Date(1561725046194+0000)/,8.8.8.8,108,120,108,112
37714,WIFI,NG,154.117.116.0,154.117.116.68,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561725050376+0000)/,8.8.8.8,121,120,487,242
37682,Unknown,NG,,102.176.244.190,tizeti trois route,3226f126-e0e0-495b-b5fc-61f54684c56b,/Date(1561725046594+0000)/,9.9.9.9,122,122,121,121
36920,Unknown,NG,,197.157.219.44,KKON,52af3852-f90e-4716-afb5-839d8bf7da71,/Date(1561725046736+0000)/,9.9.9.9,105,105,102,104
36923,Ethernet,NG,8.0.26.135,41.58.57.65,SWIFTNG,87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5,/Date(1561725049376+0000)/,9.9.9.9,17,31,27,25
37714,WIFI,NG,154.117.116.0,154.117.116.68,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561725050224+0000)/,9.9.9.9,199,187,199,195
8346,Wireless80211,SN,82.163.143.10,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561725052193+0000)/,8.8.8.8,75,93,91,86
8346,Wireless80211,SN,82.163.143.10,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561725057560+0000)/,9.9.9.9,97,84,84,88
36866,Unknown,KE,,41.222.8.164,Faiba,5f31e4b4-2e52-4a79-b629-d2879dd32fdd,/Date(1561725053656+0000)/,1.1.1.1,3,2,2,2
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561725053791+0000)/,1.1.1.1,56,56,56,56
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561725054084+0000)/,8.8.8.8,7,7,7,7
36866,Unknown,KE,,41.222.8.164,Faiba,5f31e4b4-2e52-4a79-b629-d2879dd32fdd,/Date(1561725054246+0000)/,8.8.8.8,3,3,3,3
37061,fiber,KE,,41.90.12.114,Safaricom,a4be008c-815b-4861-83ce-118965889591,/Date(1561725054403+0000)/,8.8.8.8,26,19,4,16
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561725054663+0000)/,9.9.9.9,9,9,9,9
36866,Unknown,KE,,41.222.8.164,Faiba,5f31e4b4-2e52-4a79-b629-d2879dd32fdd,/Date(1561725054797+0000)/,9.9.9.9,61,61,61,61
37061,fiber,KE,,41.90.12.114,Safaricom,a4be008c-815b-4861-83ce-118965889591,/Date(1561725054938+0000)/,9.9.9.9,70,50,51,57
23889,Unknown,MU,,102.112.14.190,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561725057007+0000)/,1.1.1.1,2,2,2,2
23889,Unknown,MU,,102.112.14.190,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561725057272+0000)/,8.8.8.8,37,37,37,37
23889,Unknown,MU,,102.112.14.190,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561725057678+0000)/,9.9.9.9,2,2,2,2
21351,Unknown,RE,,154.67.78.118,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561725061607+0000)/,1.1.1.1,30,31,30,30
21351,Unknown,RE,,154.67.78.118,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561725062268+0000)/,8.8.8.8,76,76,76,76
21351,Unknown,RE,,154.67.78.118,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561725063048+0000)/,9.9.9.9,235,236,236,235
37228,WIFI,RW,172.253.14.2,105.178.32.61,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561725195728+0000)/,1.1.1.1,179,192,188,186
37228,WIFI,RW,172.253.14.2,105.178.32.61,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561725196228+0000)/,8.8.8.8,96,112,90,99
37228,WIFI,RW,172.253.14.2,105.178.32.61,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561725197563+0000)/,9.9.9.9,92,110,100,100
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561725068883+0000)/,1.1.1.1,66,64,64,64
327724,"Wireless80211,Tunnel",UG,154.72.192.22,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561725076670+0000)/,1.1.1.1,,,,-1
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561725069519+0000)/,8.8.8.8,167,165,165,165
327724,"Wireless80211,Tunnel",UG,154.72.192.22,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561725082417+0000)/,8.8.8.8,322,,,322
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561725070091+0000)/,9.9.9.9,4,4,4,4
327724,"Wireless80211,Tunnel",UG,154.72.192.22,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561725088901+0000)/,9.9.9.9,,,,-1
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561725072824+0000)/,1.1.1.1,194,180,183,185
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561725073173+0000)/,8.8.8.8,71,73,68,70
37315,Unknown,ZA,,197.234.144.136,CipherWave,71224795-00ba-4f90-a7d8-ba4b0192c9c0,/Date(1561725076068+0000)/,1.1.1.1,2,2,2,2
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561725076225+0000)/,1.1.1.1,3,3,3,3
37680,fiber,ZA,,102.132.171.36,Cool-ideas,73cd5e83-343c-47a4-9172-82bfa040cd41,/Date(1561725076368+0000)/,1.1.1.1,3,3,3,3
10474,adsl,ZA,,197.89.130.127,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561725076504+0000)/,1.1.1.1,29,26,27,27
328453,other,ZA,,102.65.214.165,Webafrica-ADSL,9453ebe9-a958-4d30-a561-e9fc5adca4aa,/Date(1561725076629+0000)/,1.1.1.1,4,4,4,4
10474,WIFI,ZA,196.28.182.21,197.88.123.41,MWEB,885ea80a-fee3-4842-9d04-5854d683659a,/Date(1561725078540+0000)/,1.1.1.1,32,125,159,105
37680,fiber,ZA,,102.132.242.109,Cool-ideas,92fd4d47-d649-4eb8-abeb-cc5a1a85059e,/Date(1561725081069+0000)/,1.1.1.1,1,1,1,1
