ASN,ConnectionType,CountryCode,DNSResolver,srcIPAddress,Network,Platform,ProbeID,TestDateTime,dstIPAddress,HostName,hop_id,hop_name,hop_ip,rtt1,rtt2,rtt3
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613187504+0000)/,163.121.128.206,163.121.128.206,3,,10.37.75.2,32,33,35
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613187504+0000)/,163.121.128.206,163.121.128.206,4,,10.37.107.137,37,41,43
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613187504+0000)/,163.121.128.206,163.121.128.206,5,,10.37.24.125,36,38,42
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613187504+0000)/,163.121.128.206,163.121.128.206,6,,10.37.45.182,35,35,38
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613187504+0000)/,163.121.128.206,163.121.128.206,7,,10.38.0.70,39,37,38
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613187504+0000)/,163.121.128.206,163.121.128.206,8,,163.121.128.206,35,52,35
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613188289+0000)/,163.121.128.206,163.121.128.206,1,,41.236.117.129,33,32,32
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613188289+0000)/,163.121.128.206,163.121.128.206,2,,10.37.75.1,30,31,32
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613188289+0000)/,163.121.128.206,163.121.128.206,3,,10.37.75.2,33,32,33
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613188289+0000)/,163.121.128.206,163.121.128.206,4,,10.37.107.137,38,43,36
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613188289+0000)/,163.121.128.206,163.121.128.206,5,,10.37.24.125,43,39,42
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613188289+0000)/,163.121.128.206,163.121.128.206,6,,10.37.45.182,37,34,36
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613188289+0000)/,163.121.128.206,163.121.128.206,7,,10.38.0.70,32,33,34
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613188289+0000)/,163.121.128.206,163.121.128.206,8,,163.121.128.206,37,36,67
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189140+0000)/,163.121.128.206,163.121.128.206,1,,41.236.117.129,32,32,32
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189140+0000)/,163.121.128.206,163.121.128.206,2,,10.37.75.1,32,33,31
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189140+0000)/,163.121.128.206,163.121.128.206,3,,10.37.75.2,32,34,34
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189140+0000)/,163.121.128.206,163.121.128.206,4,,10.37.107.137,40,42,36
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189140+0000)/,163.121.128.206,163.121.128.206,5,,10.37.24.125,42,37,41
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189140+0000)/,163.121.128.206,163.121.128.206,6,,10.37.45.182,35,35,37
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189140+0000)/,163.121.128.206,163.121.128.206,7,,10.38.0.70,32,33,77
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189140+0000)/,163.121.128.206,163.121.128.206,8,,163.121.128.206,38,36,35
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189776+0000)/,163.121.128.206,163.121.128.206,1,,41.236.117.129,32,31,32
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189776+0000)/,163.121.128.206,163.121.128.206,2,,10.37.75.1,37,36,32
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189776+0000)/,163.121.128.206,163.121.128.206,3,,10.37.75.2,33,36,32
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189776+0000)/,163.121.128.206,163.121.128.206,4,,10.37.107.137,36,39,42
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189776+0000)/,163.121.128.206,163.121.128.206,5,,10.37.24.125,40,36,38
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189776+0000)/,163.121.128.206,163.121.128.206,6,,10.37.45.182,35,46,35
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189776+0000)/,163.121.128.206,163.121.128.206,7,,10.38.0.70,74,37,42
8452,WIFI,EG,163.121.128.206,156.205.238.151,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561613189776+0000)/,163.121.128.206,163.121.128.206,8,,163.121.128.206,35,35,35
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214813+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,1,,10.45.10.37,42,41,40
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214813+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,2,,10.36.22.17,36,34,43
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214813+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,3,,10.36.22.18,39,38,46
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214813+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,4,,10.36.19.209,44,54,44
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214813+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,5,,10.36.17.113,43,42,42
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214813+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,6,,10.38.24.153,41,41,37
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214813+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,7,,10.36.12.170,38,37,45
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214813+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,8,host-156.200.66.40-static.tedata.net,156.200.40.66,41,40,40
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214846+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,1,,10.45.10.37,37,39,38
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214846+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,2,,10.36.22.17,39,39,38
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214846+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,3,,10.36.22.18,38,40,39
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214846+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,4,,10.36.19.209,41,40,39
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214846+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,5,,10.36.17.113,37,45,44
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214846+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,6,,10.38.24.153,40,40,38
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214846+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,7,,10.36.12.170,42,42,41
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214846+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,8,host-156.200.66.40-static.tedata.net,156.200.40.66,41,40,48
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214089+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,1,,10.45.10.37,51,32,39
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214089+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,2,,10.36.22.17,44,33,42
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214089+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,3,,10.36.22.18,45,44,42
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214089+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,4,,10.36.19.209,47,46,45
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214089+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,5,,10.36.17.113,63,42,41
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214089+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,6,,10.38.24.153,38,37,36
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214089+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,7,,10.36.12.170,43,44,42
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214089+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,8,host-156.200.66.40-static.tedata.net,156.200.40.66,40,39,48
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214474+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,1,,10.45.10.37,44,39,36
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214474+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,2,,10.36.22.17,34,33,32
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214474+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,3,,10.36.22.18,42,41,40
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214474+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,4,,10.36.19.209,41,37,46
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214474+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,5,,10.36.17.113,44,43,42
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214474+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,6,,10.38.24.153,39,38,36
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214474+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,7,,10.36.12.170,36,44,43
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214474+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,8,host-156.200.66.40-static.tedata.net,156.200.40.66,46,45,47
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,ANDROID,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561613214796+0000)/,156.200.40.66,host-156.200.66.40-static.tedata.net,1,,10.45.10.37,41,40,39
