ASN,ConnectionType,CountryCode,DNSResolver,srcIPAddress,Network,Platform,ProbeID,TestDateTime,dstIPAddress,HostName,hop_id,hop_name,hop_ip,rtt1,rtt2,rtt3
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561595230545+0000)/,8.8.8.8,dns.google,3,,10.36.22.10,32,32,45
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561595230545+0000)/,8.8.8.8,dns.google,4,,10.38.32.182,40,35,38
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561595230545+0000)/,8.8.8.8,dns.google,5,,10.37.85.106,35,36,36
24835,WIFI,EG,62.240.113.124,102.186.219.184,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561595142612+0000)/,9.9.9.9,dns.quad9.net,1,,41.69.0.2,18,26,19
24835,WIFI,EG,62.240.113.124,102.186.219.184,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561595142612+0000)/,9.9.9.9,dns.quad9.net,2,,172.31.248.121,19,24,57
24835,WIFI,EG,62.240.113.124,102.186.219.184,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561595142612+0000)/,9.9.9.9,dns.quad9.net,3,,172.31.107.85,21,22,37
24835,WIFI,EG,62.240.113.124,102.186.219.184,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561595142612+0000)/,9.9.9.9,dns.quad9.net,4,dns.quad9.net,9.9.9.9,21,101,332
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561595219248+0000)/,9.9.9.9,dns.quad9.net,1,host-197.41.0.1.tedata.net,197.41.0.1,31,47,30
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561595219248+0000)/,9.9.9.9,dns.quad9.net,2,,10.36.22.29,32,32,31
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561595219248+0000)/,9.9.9.9,dns.quad9.net,3,,10.36.22.30,53,30,46
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1561595219248+0000)/,9.9.9.9,dns.quad9.net,4,,10.37.46.225,36,35,52
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,1,,,,,
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,2,,,,,
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,3,,,,,
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,4,wimax-154.68.5.5.aviso.ci,154.68.5.5,37,43,43
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,5,,10.40.204.105,56,90,38
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,6,,41.189.62.58,58,70,48
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,7,be5451.rcr21.lis01.atlas.cogentco.com,149.6.145.105,167,111,133
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,8,,149.6.145.18,125,119,118
29571,Wireless80211,CI,154.68.9.20,154.68.5.131,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561595209366+0000)/,1.1.1.1,one.one.one.one,9,one.one.one.one,1.1.1.1,109,113,112
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595169072+0000)/,1.1.1.1,one.one.one.one,1,41-210-0-1-adsl-dyn.4u.com.gh,41.210.0.1,3,3,4
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595169072+0000)/,1.1.1.1,one.one.one.one,2,,80.87.78.73,5,4,4
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595169072+0000)/,1.1.1.1,one.one.one.one,3,,41.21.232.81,5,5,4
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595169072+0000)/,1.1.1.1,one.one.one.one,4,,41.21.232.82,5,6,6
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595169072+0000)/,1.1.1.1,one.one.one.one,5,,10.118.46.166,100,100,99
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595169072+0000)/,1.1.1.1,one.one.one.one,6,linx-lon1.as13335.net,195.66.225.179,100,101,100
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595169072+0000)/,1.1.1.1,one.one.one.one,7,one.one.one.one,1.1.1.1,99,99,99
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,1,41-210-0-1-adsl-dyn.4u.com.gh,41.210.0.1,3,3,4
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,2,,80.87.78.81,4,4,3
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,3,,195.59.246.182,4,6,4
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,4,so-2-0-1-xcr2.lsw.cw.net,195.59.246.181,112,118,111
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,5,ae2-xcr1.lnt.cw.net,195.2.30.54,111,111,111
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,6,google-gw1.lnt.cw.net,195.2.5.10,111,112,112
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,7,,108.170.246.129,,,
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,8,,108.170.232.103,,,
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595206265+0000)/,8.8.8.8,dns.google,9,dns.google,8.8.8.8,110,110,109
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595235069+0000)/,9.9.9.9,dns.quad9.net,1,41-210-0-1-adsl-dyn.4u.com.gh,41.210.0.1,4,4,3
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595235069+0000)/,9.9.9.9,dns.quad9.net,2,,80.87.78.81,4,3,3
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595235069+0000)/,9.9.9.9,dns.quad9.net,3,,,,,
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595235069+0000)/,9.9.9.9,dns.quad9.net,4,,196.201.2.20,5,4,4
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595235069+0000)/,9.9.9.9,dns.quad9.net,5,,196.201.2.123,5,5,5
29614,Wireless80211,GH,,41.210.1.70,Vodafone Ghana,PC,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561595235069+0000)/,9.9.9.9,dns.quad9.net,6,dns.quad9.net,9.9.9.9,5,5,5
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,1,,41.79.224.9,1,2,1
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,2,,,,,
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,3,,196.12.158.40,7,7,7
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,4,te-0-7-1-6.lug-p2-kpl.liquidtelecom.net,197.155.94.226,13,12,13
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,5,te-0-5-0-3.lke-p1-nbi.liquidtelecom.net,197.155.94.62,20,21,21
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,6,te-0-2-0-2.lke-p2-msa.liquidtelecom.net,197.155.94.215,26,26,28
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,7,te-0-0-1-2.lae-pe1-fuj.liquidtelecom.net,197.155.94.82,77,77,78
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,8,,185.1.15.41,,,
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595205934+0000)/,1.1.1.1,one.one.one.one,9,one.one.one.one,1.1.1.1,76,76,76
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,1,,41.79.224.9,1,1,1
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,2,,,,,
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,3,,196.12.158.40,8,7,7
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,4,pos-0-2-1-1-pe1-fuj.liquidtelecom.net,197.155.94.60,15,14,14
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,5,te-0-2-0-3.lke-p2-nbi.liquidtelecom.net,197.155.94.192,22,22,22
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,6,te-0-0-1-2.lke-p2-msa.liquidtelecom.net,197.155.94.73,27,32,27
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,7,197.155.94.93.liquidtelecom.net,197.155.94.93,27,26,26
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,8,,74.125.49.202,35,36,34
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,9,,72.14.239.179,34,34,34
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595252825+0000)/,8.8.8.8,dns.google,10,dns.google,8.8.8.8,34,34,34
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595268352+0000)/,9.9.9.9,dns.quad9.net,1,,41.79.224.9,1,2,2
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595268352+0000)/,9.9.9.9,dns.quad9.net,2,,154.73.42.11,1,1,1
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,PC,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561595268352+0000)/,9.9.9.9,dns.quad9.net,3,dns.quad9.net,9.9.9.9,1,2,2
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172890+0000)/,1.1.1.1,,1,192.168.208.1,192.168.208.1,19,12,14
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172890+0000)/,1.1.1.1,,2,196.201.200.1,196.201.200.1,36,5,15
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172890+0000)/,1.1.1.1,,3,196.201.196.2,196.201.196.2,22,22,88
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172890+0000)/,1.1.1.1,,5,41.189.226.65,41.189.226.65,147,6,147
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172890+0000)/,1.1.1.1,,6,41.189.226.145,41.189.226.145,155,100,6
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172890+0000)/,1.1.1.1,,9,one.one.one.one,1.1.1.1,66,8,43
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172724+0000)/,8.8.8.8,,1,192.168.208.1,192.168.208.1,13,35,24
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172724+0000)/,8.8.8.8,,2,196.201.200.1,196.201.200.1,22,20,38
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172724+0000)/,8.8.8.8,,3,196.201.196.2,196.201.196.2,8,80,25
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172724+0000)/,8.8.8.8,,5,41.189.226.65,41.189.226.65,123,0,95
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172724+0000)/,8.8.8.8,,6,41.189.226.145,41.189.226.145,155,165,6
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595172724+0000)/,8.8.8.8,,9,one.one.one.one,1.1.1.1,66,0,1
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,1,192.168.208.1,192.168.208.1,98,133,122
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,2,196.201.200.1,196.201.200.1,117,159,173
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,3,196.201.196.2,196.201.196.2,88,143,94
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,5,41.189.226.65,41.189.226.65,45,12,109
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,6,te0-0-0-23.ccr21.mrs01.atlas.cogentco.com,149.6.154.141,108,104,87
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,7,be2345.agr21.mrs01.atlas.cogentco.com,154.54.38.170,75,80,101
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,8,ntt.mrs01.atlas.cogentco.com,130.117.14.90,81,106,80
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,9,xe-0-0-0-3-4.r00.mrslfr01.fr.ce.gin.ntt.net,81.25.197.134,73,79,73
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,ROUTER,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561595176765+0000)/,9.9.9.9,,10,dns.quad9.net,9.9.9.9,151,120,92
36903,WIFI,MA,81.192.17.18,41.143.108.112,Maroc Telecom,ANDROID,d47b7c38-0e1d-467b-9067-cee18df79b8b,/Date(1561595198017+0000)/,1.1.1.1,one.one.one.one,1,,41.143.104.1,30,30,30
36903,WIFI,MA,81.192.17.18,41.143.108.112,Maroc Telecom,ANDROID,d47b7c38-0e1d-467b-9067-cee18df79b8b,/Date(1561595198017+0000)/,1.1.1.1,one.one.one.one,2,adsl-130-65-192-81.adsl2.iam.net.ma,81.192.65.130,42,42,41
36903,WIFI,MA,81.192.17.18,41.143.108.112,Maroc Telecom,ANDROID,d47b7c38-0e1d-467b-9067-cee18df79b8b,/Date(1561595198017+0000)/,1.1.1.1,one.one.one.one,3,adsl-129-65-192-81.adsl2.iam.net.ma,81.192.65.129,41,39,39
36903,WIFI,MA,81.192.17.18,41.143.108.112,Maroc Telecom,ANDROID,d47b7c38-0e1d-467b-9067-cee18df79b8b,/Date(1561595198017+0000)/,1.1.1.1,one.one.one.one,4,adsl-14-12-192-81.adsl.iam.net.ma,81.192.12.14,108,43,43
36903,WIFI,MA,81.192.17.18,41.143.108.112,Maroc Telecom,ANDROID,d47b7c38-0e1d-467b-9067-cee18df79b8b,/Date(1561595198017+0000)/,1.1.1.1,one.one.one.one,5,te0-0-0-4.ccr21.mrs01.atlas.cogentco.com,149.14.125.37,68,69,67
36903,WIFI,MA,81.192.17.18,41.143.108.112,Maroc Telecom,ANDROID,d47b7c38-0e1d-467b-9067-cee18df79b8b,/Date(1561595198017+0000)/,1.1.1.1,one.one.one.one,6,,149.6.154.130,63,65,63
36903,WIFI,MA,81.192.17.18,41.143.108.112,Maroc Telecom,ANDROID,d47b7c38-0e1d-467b-9067-cee18df79b8b,/Date(1561595198017+0000)/,1.1.1.1,one.one.one.one,7,one.one.one.one,1.1.1.1,62,66,140
36903,Ethernet,MA,81.192.21.50,105.158.218.203,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561595248445+0000)/,1.1.1.1,one.one.one.one,1,,172.16.31.1,0,0,0
36903,Ethernet,MA,81.192.21.50,105.158.218.203,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561595248445+0000)/,1.1.1.1,one.one.one.one,2,ll194-3-221-204-194.ll194.iam.net.ma,194.204.221.3,0,0,0
36903,Ethernet,MA,81.192.21.50,105.158.218.203,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561595248445+0000)/,1.1.1.1,one.one.one.one,3,ll194-18-221-204-194.ll194.iam.net.ma,194.204.221.18,0,0,0
36903,Ethernet,MA,81.192.21.50,105.158.218.203,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561595248445+0000)/,1.1.1.1,one.one.one.one,4,,,,,
36903,Ethernet,MA,81.192.21.50,105.158.218.203,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561595248445+0000)/,1.1.1.1,one.one.one.one,5,,,,,
36903,Ethernet,MA,81.192.21.50,105.158.218.203,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561595248445+0000)/,1.1.1.1,one.one.one.one,6,adsl-14-12-192-81.adsl.iam.net.ma,81.192.12.14,7,3,3
36903,Ethernet,MA,81.192.21.50,105.158.218.203,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561595248445+0000)/,1.1.1.1,one.one.one.one,7,te0-0-0-4.ccr21.mrs01.atlas.cogentco.com,149.14.125.37,,,25
36903,Ethernet,MA,81.192.21.50,105.158.218.203,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561595248445+0000)/,1.1.1.1,one.one.one.one,8,,,,,
