ASN,ConnectionType,CountryCode,DNSResolver,srcIPAddress,Network,Platform,ProbeID,TestDateTime,dstIPAddress,HostName,hop_id,hop_name,hop_ip,rtt1,rtt2,rtt3
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,1,host-41.37.160.1.tedata.net,41.37.160.1,20,20,21
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,2,,10.38.75.185,40,28,26
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,3,,10.37.41.238,61,20,20
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,4,,10.37.76.9,27,25,24
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,5,,10.36.19.81,29,27,30
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,6,,10.36.15.145,27,29,37
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,7,,10.37.87.138,35,30,33
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,8,,10.37.25.42,26,25,27
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,9,,10.37.72.110,25,26,25
8452,WIFI,EG,163.121.128.214,197.60.91.140,TE Data,ANDROID,7abd4fc3-178a-4e01-8447-38e971c6f3a0,/Date(1561609517181+0000)/,163.121.128.214,host-163.121.128.214.tedata.net,10,host-163.121.128.214.tedata.net,163.121.128.214,25,24,26
