ASN,ConnectionType,CountryCode,DNSResolver,srcIPAddress,Network,Platform,ProbeID,TestDateTime,dstIPAddress,HostName,hop_id,hop_name,hop_ip,rtt1,rtt2,rtt3
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114539010+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,1,host-197.41.0.1.tedata.net,197.41.0.1,31,49,35
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114539010+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,2,,10.36.22.29,32,34,227
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114539010+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,3,,10.36.22.30,30,31,33
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114443798+0000)/,62.240.113.124,62.240.113.124,1,,41.69.0.2,20,22,19
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114443798+0000)/,62.240.113.124,62.240.113.124,2,,172.31.248.141,20,21,19
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114443798+0000)/,62.240.113.124,62.240.113.124,3,,62.240.113.124,20,25,20
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114444336+0000)/,62.240.113.124,62.240.113.124,1,,41.69.0.2,19,19,23
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114444336+0000)/,62.240.113.124,62.240.113.124,2,,172.31.248.141,20,20,24
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114444336+0000)/,62.240.113.124,62.240.113.124,3,,62.240.113.124,19,19,22
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114444358+0000)/,62.240.113.124,62.240.113.124,1,,41.69.0.2,19,19,19
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114444358+0000)/,62.240.113.124,62.240.113.124,2,,172.31.248.141,20,179,21
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114444358+0000)/,62.240.113.124,62.240.113.124,3,,62.240.113.124,20,21,20
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114445009+0000)/,62.240.113.124,62.240.113.124,1,,41.69.0.2,21,21,54
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114445009+0000)/,62.240.113.124,62.240.113.124,2,,172.31.248.141,20,20,23
24835,WIFI,EG,62.240.113.124,41.68.254.44,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1562114445009+0000)/,62.240.113.124,62.240.113.124,3,,62.240.113.124,19,21,20
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114538335+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,1,host-197.41.0.1.tedata.net,197.41.0.1,30,30,43
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114538335+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,2,,10.36.22.29,32,34,262
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114538335+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,3,,10.36.22.30,30,44,31
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114526632+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,1,host-197.41.0.1.tedata.net,197.41.0.1,32,33,49
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114526632+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,2,,10.36.22.29,31,31,32
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114526632+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,3,,10.36.22.30,32,32,32
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114550310+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,1,host-197.41.0.1.tedata.net,197.41.0.1,30,36,30
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114550310+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,2,,10.36.22.29,33,77,335
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114550310+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,3,,10.36.22.30,31,31,30
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114539321+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,1,host-197.41.0.1.tedata.net,197.41.0.1,30,32,30
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114539321+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,2,,10.36.22.29,30,46,292
8452,WIFI,EG,156.200.40.42,197.45.9.159,TE Data,ANDROID,c08121c2-2ab4-4d21-b992-4fb2b56ee64f,/Date(1562114539321+0000)/,156.200.40.42,host-156.200.42.40-static.tedata.net,3,,10.36.22.30,30,44,36
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,1,,172.16.31.1,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,2,ll194-3-221-204-194.ll194.iam.net.ma,194.204.221.3,1,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,3,,,,,
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,4,,41.249.0.1,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,5,adsl-150-65-192-81.adsl2.iam.net.ma,81.192.65.150,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,6,adsl-149-65-192-81.adsl2.iam.net.ma,81.192.65.149,,3,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,7,adsl-22-12-192-81.adsl.iam.net.ma,81.192.12.22,3,4,4
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,8,adsl-62-25-192-81.adsl.iam.net.ma,81.192.25.62,3,4,4
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,9,adsl-13-12-192-81.adsl.iam.net.ma,81.192.12.13,4,3,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114497392+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,10,adsl-50-21-192-81.adsl.iam.net.ma,81.192.21.50,2,2,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,1,,172.16.31.1,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,2,ll194-3-221-204-194.ll194.iam.net.ma,194.204.221.3,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,3,,,,,
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,4,,41.249.0.1,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,5,adsl-158-65-192-81.adsl2.iam.net.ma,81.192.65.158,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,6,adsl-149-65-192-81.adsl2.iam.net.ma,81.192.65.149,2,3,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,7,adsl-22-12-192-81.adsl.iam.net.ma,81.192.12.22,10,5,4
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,8,adsl-62-25-192-81.adsl.iam.net.ma,81.192.25.62,6,4,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,9,adsl-13-12-192-81.adsl.iam.net.ma,81.192.12.13,4,4,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114524617+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,10,adsl-50-21-192-81.adsl.iam.net.ma,81.192.21.50,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,1,,172.16.31.1,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,2,ll194-3-221-204-194.ll194.iam.net.ma,194.204.221.3,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,3,,,,,
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,4,,41.249.0.1,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,5,adsl-138-65-192-81.adsl2.iam.net.ma,81.192.65.138,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,6,adsl-149-65-192-81.adsl2.iam.net.ma,81.192.65.149,3,3,6
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,7,adsl-22-12-192-81.adsl.iam.net.ma,81.192.12.22,5,4,4
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,8,adsl-62-25-192-81.adsl.iam.net.ma,81.192.25.62,6,4,4
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,9,adsl-13-12-192-81.adsl.iam.net.ma,81.192.12.13,4,3,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114551778+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,10,adsl-50-21-192-81.adsl.iam.net.ma,81.192.21.50,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,1,,172.16.31.1,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,2,ll194-3-221-204-194.ll194.iam.net.ma,194.204.221.3,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,3,,,,,
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,4,,41.249.0.1,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,5,adsl-130-65-192-81.adsl2.iam.net.ma,81.192.65.130,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,6,adsl-149-65-192-81.adsl2.iam.net.ma,81.192.65.149,3,2,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,7,adsl-22-12-192-81.adsl.iam.net.ma,81.192.12.22,3,4,4
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,8,adsl-62-25-192-81.adsl.iam.net.ma,81.192.25.62,9,5,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,9,adsl-13-12-192-81.adsl.iam.net.ma,81.192.12.13,3,3,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114578637+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,10,adsl-50-21-192-81.adsl.iam.net.ma,81.192.21.50,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,1,,172.16.31.1,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,2,ll194-3-221-204-194.ll194.iam.net.ma,194.204.221.3,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,3,,,,,
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,4,,41.249.0.1,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,5,adsl-150-65-192-81.adsl2.iam.net.ma,81.192.65.150,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,6,adsl-149-65-192-81.adsl2.iam.net.ma,81.192.65.149,2,3,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,7,adsl-22-12-192-81.adsl.iam.net.ma,81.192.12.22,4,4,6
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,8,adsl-62-25-192-81.adsl.iam.net.ma,81.192.25.62,6,3,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,9,adsl-13-12-192-81.adsl.iam.net.ma,81.192.12.13,4,3,3
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114605624+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,10,adsl-50-21-192-81.adsl.iam.net.ma,81.192.21.50,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,1,,172.16.31.1,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,2,ll194-3-221-204-194.ll194.iam.net.ma,194.204.221.3,0,0,0
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,3,,,,,
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,4,,41.249.0.1,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,5,adsl-158-65-192-81.adsl2.iam.net.ma,81.192.65.158,2,2,2
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,6,adsl-149-65-192-81.adsl2.iam.net.ma,81.192.65.149,3,2,5
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,7,adsl-22-12-192-81.adsl.iam.net.ma,81.192.12.22,5,4,4
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,8,adsl-62-25-192-81.adsl.iam.net.ma,81.192.25.62,7,3,4
36903,Ethernet,MA,172.253.11.3,41.249.13.226,Maroc Telecom,PC,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1562114632546+0000)/,81.192.21.50,adsl-50-21-192-81.adsl.iam.net.ma,9,adsl-13-12-192-81.adsl.iam.net.ma,81.192.12.13,5,4,3
