ASN,ConnectionType,CountryCode,DNSResolver,srcIPAddress,Network,Platform,ProbeID,TestDateTime,dstIPAddress,HostName,hop_id,hop_name,hop_ip,rtt1,rtt2,rtt3
8452,WIFI,EG,163.121.128.206,41.235.137.213,TE Data,ANDROID,3d304500-4408-4aa3-94df-85b02a2cfd52,/Date(1561727020534+0000)/,163.121.128.206,host-163.121.128.206.tedata.net,1,,10.45.10.221,20,21,13
8452,WIFI,EG,156.200.40.42,156.213.212.36,TE Data,ANDROID,5fcec0e0-8343-4130-8884-60971ef7d85a,/Date(1561726878242+0000)/,156.200.40.42,156.200.40.42,1,,10.45.5.65,43,44,53
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726795856+0000)/,62.240.113.124,62.240.113.124,1,,41.69.0.2,13,32,21
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726795856+0000)/,62.240.113.124,62.240.113.124,2,,172.31.248.141,18,17,16
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726795856+0000)/,62.240.113.124,62.240.113.124,3,,62.240.113.124,15,15,14
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726798977+0000)/,62.240.113.124,62.240.113.124,1,,41.69.0.2,16,13,15
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726798977+0000)/,62.240.113.124,62.240.113.124,2,,172.31.248.141,16,13,35
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726798977+0000)/,62.240.113.124,62.240.113.124,3,,62.240.113.124,15,33,17
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726802223+0000)/,62.240.113.124,62.240.113.124,1,,41.69.0.2,19,16,16
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726802223+0000)/,62.240.113.124,62.240.113.124,2,,172.31.248.141,18,27,15
24835,WIFI,EG,62.240.113.124,41.69.113.123,Vodafone Egypt,ANDROID,70d1977b-656d-436a-bdbd-0b8277d118e7,/Date(1561726802223+0000)/,62.240.113.124,62.240.113.124,3,,62.240.113.124,19,16,33
